query_id,target_id_ranking
q_7e562581bc82,g_5a62a4d9e8ac g_75e232a570e9 g_c14dad25b418 g_199f11a29c76 g_673cead63302 g_4f905a235c04 g_3e0ada624ec1 g_8a220359326a g_4ba39e73c5c0 g_6ec8858d4a9f g_e5ed37578f5e g_1d2b7cf58ad5 g_f172ad939439 g_c976d1aef8c6 g_dba157c43664 g_932da5bced66 g_fcc22b630798 g_b9d4c1433954 g_bda6653de3f8 g_55dc4d2bd0d7 g_d5e67a7d5157 g_5b7b3b2f82ba g_5aa874fa38a6 g_09bed28452fd g_8f2f7885bf92 g_eeac1871fded g_ea2eb3c043ba g_2ceec8bd9741 g_de554e44d62f g_5c9286487ea8 g_0a556e953785 g_1a40ebcb441c g_c7ab1279da7c g_e74ee941d3fd g_4318e3f69720 g_d50551e660c9 g_3ac546908be7 g_0808f459cec0 g_2fc06887012f g_9dd316566cf0 g_5c2076734da4 g_36bea42c9e33 g_ebf5af716393 g_699eb9607c4e g_e6ed51489cef g_e08691de98f8 g_75b446a0112e g_3bba88a233d2 g_31b1fbb078bf g_dd27adb09b30 g_6cf0094ac74a g_f52beabe75e9 g_53a52906d129 g_b12e42b8cff6 g_d098c0c73946 g_fce818975dda g_8eba772fe35c g_517fc156e469 g_e0ccdfbf9f00 g_b453598aa677 g_05849d74cfab g_9e4dcbe2ed07 g_37f955e29627 g_ae1499661420 g_acb27de8207c g_b641e40b4002 g_14172b566e3e g_573cf52ce2b2 g_2aa313c0b281 g_bb430c52d431 g_8a6731e08c13 g_efdc64125061 g_96aac4bf0d59 g_d85262e03c42 g_4e093d64cdb0 g_f9800f979cd5 g_e5f8cdece4a6 g_69e4c78d493f g_d3929af6bb55 g_e5200cb50906 g_61b2398d515d g_82b941c5f3e6 g_e862932aec2d g_6c43f4574331 g_25f027ae1b57 g_aa54f58e96ac g_d9fafc45f03b g_c1e8162e3878 g_74d453c9a3a7 g_ee2e34a4305b g_41ab0116bf71 g_70529e2d5954 g_8af7e2c47267 g_4e2d730cf5e4 g_0e6eb886a136 g_da61f5e555c7 g_b1c9f787926c g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_1455154069c3,g_05849d74cfab g_673cead63302 g_dd27adb09b30 g_69e4c78d493f g_e0ccdfbf9f00 g_b9d4c1433954 g_c14dad25b418 g_ea2eb3c043ba g_5aa874fa38a6 g_aa54f58e96ac g_14172b566e3e g_f172ad939439 g_4318e3f69720 g_b641e40b4002 g_f52beabe75e9 g_932da5bced66 g_75e232a570e9 g_fce818975dda g_0a556e953785 g_0e6eb886a136 g_75b446a0112e g_74d453c9a3a7 g_199f11a29c76 g_8f2f7885bf92 g_4e2d730cf5e4 g_1d2b7cf58ad5 g_d098c0c73946 g_8a6731e08c13 g_8a220359326a g_3bba88a233d2 g_e74ee941d3fd g_4ba39e73c5c0 g_e5ed37578f5e g_ee2e34a4305b g_5c2076734da4 g_5b7b3b2f82ba g_e5f8cdece4a6 g_d5e67a7d5157 g_6ec8858d4a9f g_53a52906d129 g_5c9286487ea8 g_3e0ada624ec1 g_e08691de98f8 g_d50551e660c9 g_96aac4bf0d59 g_ebf5af716393 g_41ab0116bf71 g_2ceec8bd9741 g_c976d1aef8c6 g_517fc156e469 g_5a62a4d9e8ac g_ae1499661420 g_9dd316566cf0 g_2fc06887012f g_eeac1871fded g_82b941c5f3e6 g_acb27de8207c g_9e4dcbe2ed07 g_dba157c43664 g_4f905a235c04 g_09bed28452fd g_699eb9607c4e g_55dc4d2bd0d7 g_25f027ae1b57 g_e6ed51489cef g_b12e42b8cff6 g_fcc22b630798 g_36bea42c9e33 g_2aa313c0b281 g_37f955e29627 g_bda6653de3f8 g_d3929af6bb55 g_d85262e03c42 g_bb430c52d431 g_4e093d64cdb0 g_de554e44d62f g_0808f459cec0 g_573cf52ce2b2 g_6cf0094ac74a g_61b2398d515d g_31b1fbb078bf g_1a40ebcb441c g_e862932aec2d g_c7ab1279da7c g_e5200cb50906 g_3ac546908be7 g_d9fafc45f03b g_b453598aa677 g_6c43f4574331 g_efdc64125061 g_8eba772fe35c g_70529e2d5954 g_f9800f979cd5 g_a8c88c5b2eb5 g_c1e8162e3878 g_da61f5e555c7 g_8af7e2c47267 g_027adec2ca24 g_40742c58b1d2 g_b1c9f787926c
q_3c406044f6e0,g_bda6653de3f8 g_d50551e660c9 g_517fc156e469 g_1d2b7cf58ad5 g_eeac1871fded g_de554e44d62f g_9dd316566cf0 g_acb27de8207c g_8a220359326a g_4ba39e73c5c0 g_55dc4d2bd0d7 g_4f905a235c04 g_dba157c43664 g_96aac4bf0d59 g_932da5bced66 g_e5ed37578f5e g_3bba88a233d2 g_c14dad25b418 g_75e232a570e9 g_8f2f7885bf92 g_5c2076734da4 g_36bea42c9e33 g_6ec8858d4a9f g_d5e67a7d5157 g_2ceec8bd9741 g_5b7b3b2f82ba g_09bed28452fd g_699eb9607c4e g_c976d1aef8c6 g_6cf0094ac74a g_ebf5af716393 g_673cead63302 g_53a52906d129 g_0808f459cec0 g_e74ee941d3fd g_5a62a4d9e8ac g_c7ab1279da7c g_4318e3f69720 g_fcc22b630798 g_199f11a29c76 g_0a556e953785 g_e08691de98f8 g_14172b566e3e g_e5f8cdece4a6 g_3e0ada624ec1 g_dd27adb09b30 g_efdc64125061 g_d3929af6bb55 g_f172ad939439 g_4e093d64cdb0 g_e862932aec2d g_3ac546908be7 g_2fc06887012f g_bb430c52d431 g_b641e40b4002 g_6c43f4574331 g_d85262e03c42 g_b9d4c1433954 g_5aa874fa38a6 g_05849d74cfab g_2aa313c0b281 g_31b1fbb078bf g_f52beabe75e9 g_61b2398d515d g_d9fafc45f03b g_e5200cb50906 g_5c9286487ea8 g_c1e8162e3878 g_8eba772fe35c g_37f955e29627 g_b453598aa677 g_b12e42b8cff6 g_70529e2d5954 g_8af7e2c47267 g_e0ccdfbf9f00 g_1a40ebcb441c g_74d453c9a3a7 g_e6ed51489cef g_ea2eb3c043ba g_fce818975dda g_573cf52ce2b2 g_9e4dcbe2ed07 g_8a6731e08c13 g_ae1499661420 g_75b446a0112e g_da61f5e555c7 g_d098c0c73946 g_41ab0116bf71 g_69e4c78d493f g_aa54f58e96ac g_f9800f979cd5 g_4e2d730cf5e4 g_82b941c5f3e6 g_0e6eb886a136 g_ee2e34a4305b g_25f027ae1b57 g_027adec2ca24 g_b1c9f787926c g_a8c88c5b2eb5 g_40742c58b1d2
q_5561be52a214,g_09bed28452fd g_4f905a235c04 g_e74ee941d3fd g_c7ab1279da7c g_6cf0094ac74a g_dba157c43664 g_9dd316566cf0 g_c976d1aef8c6 g_eeac1871fded g_8a220359326a g_1d2b7cf58ad5 g_4ba39e73c5c0 g_0808f459cec0 g_2ceec8bd9741 g_8f2f7885bf92 g_b453598aa677 g_3ac546908be7 g_b12e42b8cff6 g_de554e44d62f g_6c43f4574331 g_55dc4d2bd0d7 g_5b7b3b2f82ba g_4e093d64cdb0 g_75e232a570e9 g_d50551e660c9 g_bda6653de3f8 g_d5e67a7d5157 g_acb27de8207c g_8eba772fe35c g_573cf52ce2b2 g_699eb9607c4e g_1a40ebcb441c g_e5ed37578f5e g_c14dad25b418 g_5c2076734da4 g_517fc156e469 g_6ec8858d4a9f g_53a52906d129 g_673cead63302 g_f9800f979cd5 g_fcc22b630798 g_199f11a29c76 g_d85262e03c42 g_c1e8162e3878 g_96aac4bf0d59 g_5a62a4d9e8ac g_0a556e953785 g_ebf5af716393 g_bb430c52d431 g_2fc06887012f g_e862932aec2d g_36bea42c9e33 g_3bba88a233d2 g_e5f8cdece4a6 g_efdc64125061 g_932da5bced66 g_61b2398d515d g_5c9286487ea8 g_70529e2d5954 g_f172ad939439 g_d3929af6bb55 g_14172b566e3e g_e08691de98f8 g_dd27adb09b30 g_b641e40b4002 g_b9d4c1433954 g_2aa313c0b281 g_37f955e29627 g_3e0ada624ec1 g_31b1fbb078bf g_e6ed51489cef g_05849d74cfab g_e5200cb50906 g_4318e3f69720 g_8af7e2c47267 g_ea2eb3c043ba g_9e4dcbe2ed07 g_5aa874fa38a6 g_8a6731e08c13 g_fce818975dda g_f52beabe75e9 g_ae1499661420 g_aa54f58e96ac g_e0ccdfbf9f00 g_d098c0c73946 g_75b446a0112e g_69e4c78d493f g_74d453c9a3a7 g_da61f5e555c7 g_d9fafc45f03b g_4e2d730cf5e4 g_41ab0116bf71 g_25f027ae1b57 g_ee2e34a4305b g_b1c9f787926c g_0e6eb886a136 g_82b941c5f3e6 g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_d8a3d47a322a,g_ae1499661420 g_673cead63302 g_e0ccdfbf9f00 g_05849d74cfab g_932da5bced66 g_75e232a570e9 g_e5ed37578f5e g_199f11a29c76 g_6ec8858d4a9f g_75b446a0112e g_b641e40b4002 g_c14dad25b418 g_f172ad939439 g_dd27adb09b30 g_69e4c78d493f g_1d2b7cf58ad5 g_e08691de98f8 g_74d453c9a3a7 g_3e0ada624ec1 g_0a556e953785 g_8a220359326a g_ebf5af716393 g_14172b566e3e g_5b7b3b2f82ba g_3bba88a233d2 g_f52beabe75e9 g_8f2f7885bf92 g_96aac4bf0d59 g_ea2eb3c043ba g_5c9286487ea8 g_82b941c5f3e6 g_5aa874fa38a6 g_b9d4c1433954 g_9e4dcbe2ed07 g_fce818975dda g_5a62a4d9e8ac g_e6ed51489cef g_e74ee941d3fd g_2fc06887012f g_4f905a235c04 g_2ceec8bd9741 g_5c2076734da4 g_dba157c43664 g_4ba39e73c5c0 g_0e6eb886a136 g_4e2d730cf5e4 g_fcc22b630798 g_e5f8cdece4a6 g_d098c0c73946 g_53a52906d129 g_d5e67a7d5157 g_36bea42c9e33 g_d3929af6bb55 g_bda6653de3f8 g_c976d1aef8c6 g_37f955e29627 g_d50551e660c9 g_9dd316566cf0 g_55dc4d2bd0d7 g_4318e3f69720 g_eeac1871fded g_acb27de8207c g_31b1fbb078bf g_b12e42b8cff6 g_41ab0116bf71 g_8a6731e08c13 g_aa54f58e96ac g_2aa313c0b281 g_e862932aec2d g_25f027ae1b57 g_699eb9607c4e g_09bed28452fd g_de554e44d62f g_517fc156e469 g_ee2e34a4305b g_d85262e03c42 g_4e093d64cdb0 g_b453598aa677 g_6cf0094ac74a g_efdc64125061 g_0808f459cec0 g_e5200cb50906 g_1a40ebcb441c g_bb430c52d431 g_c7ab1279da7c g_3ac546908be7 g_8eba772fe35c g_573cf52ce2b2 g_6c43f4574331 g_61b2398d515d g_8af7e2c47267 g_70529e2d5954 g_d9fafc45f03b g_a8c88c5b2eb5 g_da61f5e555c7 g_c1e8162e3878 g_f9800f979cd5 g_b1c9f787926c g_40742c58b1d2 g_027adec2ca24
q_b0a93dfc3842,g_e862932aec2d g_1d2b7cf58ad5 g_5b7b3b2f82ba g_e5ed37578f5e g_dd27adb09b30 g_4f905a235c04 g_6ec8858d4a9f g_75e232a570e9 g_8a220359326a g_e08691de98f8 g_673cead63302 g_d5e67a7d5157 g_53a52906d129 g_e74ee941d3fd g_5c2076734da4 g_bda6653de3f8 g_4318e3f69720 g_c14dad25b418 g_d50551e660c9 g_ebf5af716393 g_8f2f7885bf92 g_96aac4bf0d59 g_932da5bced66 g_c976d1aef8c6 g_14172b566e3e g_55dc4d2bd0d7 g_199f11a29c76 g_09bed28452fd g_e5f8cdece4a6 g_0a556e953785 g_3bba88a233d2 g_eeac1871fded g_699eb9607c4e g_b641e40b4002 g_5c9286487ea8 g_4ba39e73c5c0 g_f172ad939439 g_dba157c43664 g_5a62a4d9e8ac g_9dd316566cf0 g_36bea42c9e33 g_de554e44d62f g_2ceec8bd9741 g_acb27de8207c g_f52beabe75e9 g_d85262e03c42 g_fcc22b630798 g_517fc156e469 g_05849d74cfab g_37f955e29627 g_b12e42b8cff6 g_2aa313c0b281 g_2fc06887012f g_0808f459cec0 g_c7ab1279da7c g_d3929af6bb55 g_3e0ada624ec1 g_4e093d64cdb0 g_b9d4c1433954 g_5aa874fa38a6 g_3ac546908be7 g_1a40ebcb441c g_efdc64125061 g_e6ed51489cef g_31b1fbb078bf g_6c43f4574331 g_6cf0094ac74a g_8a6731e08c13 g_e0ccdfbf9f00 g_fce818975dda g_b453598aa677 g_74d453c9a3a7 g_70529e2d5954 g_ea2eb3c043ba g_8eba772fe35c g_e5200cb50906 g_ae1499661420 g_d9fafc45f03b g_aa54f58e96ac g_bb430c52d431 g_573cf52ce2b2 g_9e4dcbe2ed07 g_61b2398d515d g_c1e8162e3878 g_69e4c78d493f g_75b446a0112e g_d098c0c73946 g_41ab0116bf71 g_ee2e34a4305b g_82b941c5f3e6 g_f9800f979cd5 g_0e6eb886a136 g_4e2d730cf5e4 g_8af7e2c47267 g_25f027ae1b57 g_da61f5e555c7 g_027adec2ca24 g_b1c9f787926c g_a8c88c5b2eb5 g_40742c58b1d2
q_2f13ef98ff46,g_6ec8858d4a9f g_75e232a570e9 g_c14dad25b418 g_5c2076734da4 g_5b7b3b2f82ba g_8a220359326a g_dd27adb09b30 g_ebf5af716393 g_e5ed37578f5e g_673cead63302 g_1d2b7cf58ad5 g_0a556e953785 g_e08691de98f8 g_c976d1aef8c6 g_199f11a29c76 g_96aac4bf0d59 g_4ba39e73c5c0 g_e74ee941d3fd g_d5e67a7d5157 g_4f905a235c04 g_5c9286487ea8 g_f172ad939439 g_d50551e660c9 g_2ceec8bd9741 g_eeac1871fded g_932da5bced66 g_de554e44d62f g_8f2f7885bf92 g_bda6653de3f8 g_699eb9607c4e g_2aa313c0b281 g_55dc4d2bd0d7 g_53a52906d129 g_e5f8cdece4a6 g_d85262e03c42 g_dba157c43664 g_09bed28452fd g_b9d4c1433954 g_c7ab1279da7c g_acb27de8207c g_3bba88a233d2 g_f52beabe75e9 g_9dd316566cf0 g_14172b566e3e g_e862932aec2d g_05849d74cfab g_5a62a4d9e8ac g_517fc156e469 g_ea2eb3c043ba g_2fc06887012f g_b12e42b8cff6 g_37f955e29627 g_5aa874fa38a6 g_1a40ebcb441c g_8a6731e08c13 g_e0ccdfbf9f00 g_6cf0094ac74a g_b641e40b4002 g_efdc64125061 g_4318e3f69720 g_fcc22b630798 g_d098c0c73946 g_3e0ada624ec1 g_0808f459cec0 g_36bea42c9e33 g_e6ed51489cef g_d3929af6bb55 g_31b1fbb078bf g_3ac546908be7 g_fce818975dda g_75b446a0112e g_4e093d64cdb0 g_6c43f4574331 g_8eba772fe35c g_b453598aa677 g_e5200cb50906 g_69e4c78d493f g_9e4dcbe2ed07 g_41ab0116bf71 g_ae1499661420 g_c1e8162e3878 g_bb430c52d431 g_573cf52ce2b2 g_74d453c9a3a7 g_ee2e34a4305b g_4e2d730cf5e4 g_82b941c5f3e6 g_0e6eb886a136 g_aa54f58e96ac g_70529e2d5954 g_61b2398d515d g_25f027ae1b57 g_f9800f979cd5 g_d9fafc45f03b g_8af7e2c47267 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_8f9c99668b9d,g_e08691de98f8 g_673cead63302 g_dd27adb09b30 g_e5ed37578f5e g_05849d74cfab g_c14dad25b418 g_f172ad939439 g_932da5bced66 g_1d2b7cf58ad5 g_6ec8858d4a9f g_0a556e953785 g_75e232a570e9 g_8a220359326a g_5b7b3b2f82ba g_5c9286487ea8 g_e0ccdfbf9f00 g_b641e40b4002 g_b9d4c1433954 g_14172b566e3e g_ebf5af716393 g_199f11a29c76 g_53a52906d129 g_c976d1aef8c6 g_5c2076734da4 g_e6ed51489cef g_e74ee941d3fd g_96aac4bf0d59 g_5a62a4d9e8ac g_8a6731e08c13 g_d5e67a7d5157 g_3bba88a233d2 g_8f2f7885bf92 g_5aa874fa38a6 g_fce818975dda g_e5f8cdece4a6 g_69e4c78d493f g_acb27de8207c g_41ab0116bf71 g_4ba39e73c5c0 g_d50551e660c9 g_36bea42c9e33 g_4f905a235c04 g_f52beabe75e9 g_ea2eb3c043ba g_bda6653de3f8 g_9dd316566cf0 g_55dc4d2bd0d7 g_2aa313c0b281 g_0e6eb886a136 g_eeac1871fded g_74d453c9a3a7 g_3e0ada624ec1 g_699eb9607c4e g_4318e3f69720 g_dba157c43664 g_2fc06887012f g_b12e42b8cff6 g_37f955e29627 g_75b446a0112e g_aa54f58e96ac g_ae1499661420 g_e862932aec2d g_2ceec8bd9741 g_d098c0c73946 g_d85262e03c42 g_fcc22b630798 g_de554e44d62f g_09bed28452fd g_31b1fbb078bf g_9e4dcbe2ed07 g_d3929af6bb55 g_82b941c5f3e6 g_4e2d730cf5e4 g_1a40ebcb441c g_4e093d64cdb0 g_bb430c52d431 g_0808f459cec0 g_517fc156e469 g_ee2e34a4305b g_6c43f4574331 g_efdc64125061 g_3ac546908be7 g_6cf0094ac74a g_573cf52ce2b2 g_c7ab1279da7c g_b453598aa677 g_25f027ae1b57 g_8eba772fe35c g_61b2398d515d g_e5200cb50906 g_70529e2d5954 g_f9800f979cd5 g_c1e8162e3878 g_d9fafc45f03b g_8af7e2c47267 g_da61f5e555c7 g_a8c88c5b2eb5 g_b1c9f787926c g_027adec2ca24 g_40742c58b1d2
q_e63d98a6ee33,g_932da5bced66 g_673cead63302 g_ebf5af716393 g_53a52906d129 g_6ec8858d4a9f g_05849d74cfab g_e5ed37578f5e g_dd27adb09b30 g_e08691de98f8 g_5b7b3b2f82ba g_f172ad939439 g_5c2076734da4 g_f52beabe75e9 g_b641e40b4002 g_75e232a570e9 g_8f2f7885bf92 g_e5f8cdece4a6 g_3bba88a233d2 g_1d2b7cf58ad5 g_96aac4bf0d59 g_14172b566e3e g_8a220359326a g_0a556e953785 g_c14dad25b418 g_5c9286487ea8 g_fce818975dda g_4ba39e73c5c0 g_4f905a235c04 g_55dc4d2bd0d7 g_e0ccdfbf9f00 g_d5e67a7d5157 g_d85262e03c42 g_b9d4c1433954 g_e74ee941d3fd g_bda6653de3f8 g_4318e3f69720 g_36bea42c9e33 g_9dd316566cf0 g_199f11a29c76 g_acb27de8207c g_d3929af6bb55 g_eeac1871fded g_3e0ada624ec1 g_d50551e660c9 g_74d453c9a3a7 g_2fc06887012f g_699eb9607c4e g_2ceec8bd9741 g_de554e44d62f g_c976d1aef8c6 g_e862932aec2d g_dba157c43664 g_fcc22b630798 g_5aa874fa38a6 g_5a62a4d9e8ac g_75b446a0112e g_517fc156e469 g_31b1fbb078bf g_6cf0094ac74a g_2aa313c0b281 g_82b941c5f3e6 g_9e4dcbe2ed07 g_e5200cb50906 g_ea2eb3c043ba g_ae1499661420 g_e6ed51489cef g_8a6731e08c13 g_37f955e29627 g_c7ab1279da7c g_efdc64125061 g_4e093d64cdb0 g_69e4c78d493f g_09bed28452fd g_4e2d730cf5e4 g_d098c0c73946 g_b12e42b8cff6 g_0808f459cec0 g_ee2e34a4305b g_0e6eb886a136 g_bb430c52d431 g_6c43f4574331 g_aa54f58e96ac g_d9fafc45f03b g_3ac546908be7 g_1a40ebcb441c g_70529e2d5954 g_8eba772fe35c g_b453598aa677 g_61b2398d515d g_41ab0116bf71 g_8af7e2c47267 g_573cf52ce2b2 g_c1e8162e3878 g_da61f5e555c7 g_25f027ae1b57 g_f9800f979cd5 g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2 g_b1c9f787926c
q_924985f5a91d,g_5aa874fa38a6 g_ea2eb3c043ba g_673cead63302 g_b9d4c1433954 g_d098c0c73946 g_c14dad25b418 g_199f11a29c76 g_5c9286487ea8 g_f172ad939439 g_75e232a570e9 g_e0ccdfbf9f00 g_05849d74cfab g_75b446a0112e g_69e4c78d493f g_6ec8858d4a9f g_dd27adb09b30 g_82b941c5f3e6 g_ee2e34a4305b g_1d2b7cf58ad5 g_25f027ae1b57 g_5b7b3b2f82ba g_0a556e953785 g_d5e67a7d5157 g_8a220359326a g_932da5bced66 g_3e0ada624ec1 g_f52beabe75e9 g_4f905a235c04 g_4e2d730cf5e4 g_c976d1aef8c6 g_e5ed37578f5e g_9e4dcbe2ed07 g_4ba39e73c5c0 g_5a62a4d9e8ac g_8a6731e08c13 g_fce818975dda g_8f2f7885bf92 g_e08691de98f8 g_2fc06887012f g_eeac1871fded g_5c2076734da4 g_dba157c43664 g_aa54f58e96ac g_e6ed51489cef g_ae1499661420 g_fcc22b630798 g_4318e3f69720 g_bda6653de3f8 g_d50551e660c9 g_1a40ebcb441c g_3bba88a233d2 g_2ceec8bd9741 g_b12e42b8cff6 g_e74ee941d3fd g_9dd316566cf0 g_55dc4d2bd0d7 g_de554e44d62f g_0e6eb886a136 g_53a52906d129 g_96aac4bf0d59 g_b641e40b4002 g_ebf5af716393 g_517fc156e469 g_31b1fbb078bf g_41ab0116bf71 g_09bed28452fd g_14172b566e3e g_acb27de8207c g_36bea42c9e33 g_37f955e29627 g_699eb9607c4e g_74d453c9a3a7 g_d85262e03c42 g_d3929af6bb55 g_e5f8cdece4a6 g_0808f459cec0 g_8eba772fe35c g_3ac546908be7 g_c7ab1279da7c g_6cf0094ac74a g_efdc64125061 g_2aa313c0b281 g_e5200cb50906 g_bb430c52d431 g_573cf52ce2b2 g_b453598aa677 g_4e093d64cdb0 g_e862932aec2d g_f9800f979cd5 g_a8c88c5b2eb5 g_6c43f4574331 g_d9fafc45f03b g_c1e8162e3878 g_61b2398d515d g_70529e2d5954 g_8af7e2c47267 g_da61f5e555c7 g_b1c9f787926c g_40742c58b1d2 g_027adec2ca24
q_751566422f61,g_b12e42b8cff6 g_1a40ebcb441c g_e74ee941d3fd g_09bed28452fd g_8a220359326a g_673cead63302 g_c7ab1279da7c g_4f905a235c04 g_3ac546908be7 g_c976d1aef8c6 g_1d2b7cf58ad5 g_b453598aa677 g_c14dad25b418 g_5b7b3b2f82ba g_4ba39e73c5c0 g_2ceec8bd9741 g_75e232a570e9 g_d85262e03c42 g_5c9286487ea8 g_573cf52ce2b2 g_0a556e953785 g_d5e67a7d5157 g_dba157c43664 g_8f2f7885bf92 g_e5ed37578f5e g_6ec8858d4a9f g_9dd316566cf0 g_f172ad939439 g_5c2076734da4 g_8eba772fe35c g_199f11a29c76 g_55dc4d2bd0d7 g_eeac1871fded g_53a52906d129 g_2aa313c0b281 g_b9d4c1433954 g_dd27adb09b30 g_4e093d64cdb0 g_2fc06887012f g_0808f459cec0 g_6c43f4574331 g_6cf0094ac74a g_699eb9607c4e g_ea2eb3c043ba g_e862932aec2d g_de554e44d62f g_acb27de8207c g_ebf5af716393 g_31b1fbb078bf g_d50551e660c9 g_e6ed51489cef g_fcc22b630798 g_e08691de98f8 g_d3929af6bb55 g_b641e40b4002 g_932da5bced66 g_e5200cb50906 g_efdc64125061 g_517fc156e469 g_05849d74cfab g_36bea42c9e33 g_5a62a4d9e8ac g_e5f8cdece4a6 g_c1e8162e3878 g_f9800f979cd5 g_96aac4bf0d59 g_3bba88a233d2 g_14172b566e3e g_bda6653de3f8 g_fce818975dda g_37f955e29627 g_9e4dcbe2ed07 g_5aa874fa38a6 g_8a6731e08c13 g_70529e2d5954 g_ae1499661420 g_3e0ada624ec1 g_f52beabe75e9 g_bb430c52d431 g_75b446a0112e g_e0ccdfbf9f00 g_d098c0c73946 g_4318e3f69720 g_69e4c78d493f g_61b2398d515d g_41ab0116bf71 g_82b941c5f3e6 g_aa54f58e96ac g_25f027ae1b57 g_8af7e2c47267 g_ee2e34a4305b g_74d453c9a3a7 g_4e2d730cf5e4 g_0e6eb886a136 g_b1c9f787926c g_da61f5e555c7 g_d9fafc45f03b g_a8c88c5b2eb5 g_027adec2ca24 g_40742c58b1d2
q_5781a03187a5,g_5b7b3b2f82ba g_1d2b7cf58ad5 g_dd27adb09b30 g_e74ee941d3fd g_6ec8858d4a9f g_5c2076734da4 g_53a52906d129 g_e5ed37578f5e g_8a220359326a g_673cead63302 g_d85262e03c42 g_75e232a570e9 g_c976d1aef8c6 g_699eb9607c4e g_9dd316566cf0 g_0a556e953785 g_d5e67a7d5157 g_4ba39e73c5c0 g_ebf5af716393 g_8f2f7885bf92 g_5c9286487ea8 g_acb27de8207c g_eeac1871fded g_e08691de98f8 g_d50551e660c9 g_c14dad25b418 g_b12e42b8cff6 g_e5f8cdece4a6 g_96aac4bf0d59 g_c7ab1279da7c g_09bed28452fd g_55dc4d2bd0d7 g_f172ad939439 g_de554e44d62f g_932da5bced66 g_e862932aec2d g_b641e40b4002 g_199f11a29c76 g_2ceec8bd9741 g_dba157c43664 g_05849d74cfab g_4f905a235c04 g_3bba88a233d2 g_1a40ebcb441c g_2aa313c0b281 g_14172b566e3e g_b9d4c1433954 g_bda6653de3f8 g_3ac546908be7 g_8a6731e08c13 g_0808f459cec0 g_4e093d64cdb0 g_6c43f4574331 g_fce818975dda g_fcc22b630798 g_efdc64125061 g_2fc06887012f g_517fc156e469 g_6cf0094ac74a g_e0ccdfbf9f00 g_37f955e29627 g_f52beabe75e9 g_ea2eb3c043ba g_5aa874fa38a6 g_5a62a4d9e8ac g_b453598aa677 g_573cf52ce2b2 g_36bea42c9e33 g_8eba772fe35c g_d3929af6bb55 g_e5200cb50906 g_d098c0c73946 g_4318e3f69720 g_31b1fbb078bf g_e6ed51489cef g_bb430c52d431 g_3e0ada624ec1 g_69e4c78d493f g_74d453c9a3a7 g_75b446a0112e g_c1e8162e3878 g_41ab0116bf71 g_ae1499661420 g_70529e2d5954 g_aa54f58e96ac g_9e4dcbe2ed07 g_f9800f979cd5 g_0e6eb886a136 g_61b2398d515d g_4e2d730cf5e4 g_ee2e34a4305b g_82b941c5f3e6 g_25f027ae1b57 g_8af7e2c47267 g_d9fafc45f03b g_da61f5e555c7 g_b1c9f787926c g_027adec2ca24 g_a8c88c5b2eb5 g_40742c58b1d2
q_fbfcb1a82a99,g_37f955e29627 g_e5ed37578f5e g_96aac4bf0d59 g_673cead63302 g_e0ccdfbf9f00 g_e5f8cdece4a6 g_6ec8858d4a9f g_8a6731e08c13 g_d50551e660c9 g_199f11a29c76 g_dd27adb09b30 g_55dc4d2bd0d7 g_14172b566e3e g_f172ad939439 g_3bba88a233d2 g_1d2b7cf58ad5 g_5b7b3b2f82ba g_0a556e953785 g_53a52906d129 g_ebf5af716393 g_5c9286487ea8 g_c14dad25b418 g_05849d74cfab g_8a220359326a g_d5e67a7d5157 g_75e232a570e9 g_4318e3f69720 g_932da5bced66 g_2aa313c0b281 g_acb27de8207c g_bda6653de3f8 g_e08691de98f8 g_8f2f7885bf92 g_2ceec8bd9741 g_5a62a4d9e8ac g_b9d4c1433954 g_9dd316566cf0 g_36bea42c9e33 g_b641e40b4002 g_f52beabe75e9 g_fce818975dda g_bb430c52d431 g_699eb9607c4e g_e74ee941d3fd g_fcc22b630798 g_4e093d64cdb0 g_5c2076734da4 g_e862932aec2d g_c976d1aef8c6 g_4ba39e73c5c0 g_dba157c43664 g_4f905a235c04 g_69e4c78d493f g_5aa874fa38a6 g_d85262e03c42 g_09bed28452fd g_74d453c9a3a7 g_eeac1871fded g_de554e44d62f g_517fc156e469 g_0e6eb886a136 g_41ab0116bf71 g_61b2398d515d g_6cf0094ac74a g_aa54f58e96ac g_ae1499661420 g_0808f459cec0 g_d3929af6bb55 g_ea2eb3c043ba g_4e2d730cf5e4 g_d098c0c73946 g_e6ed51489cef g_9e4dcbe2ed07 g_573cf52ce2b2 g_b12e42b8cff6 g_3ac546908be7 g_d9fafc45f03b g_c7ab1279da7c g_2fc06887012f g_75b446a0112e g_ee2e34a4305b g_3e0ada624ec1 g_e5200cb50906 g_1a40ebcb441c g_efdc64125061 g_f9800f979cd5 g_b453598aa677 g_31b1fbb078bf g_70529e2d5954 g_c1e8162e3878 g_8eba772fe35c g_25f027ae1b57 g_6c43f4574331 g_82b941c5f3e6 g_8af7e2c47267 g_da61f5e555c7 g_a8c88c5b2eb5 g_027adec2ca24 g_b1c9f787926c g_40742c58b1d2
